Topic,Words,Frequency,Timestamp
24,"facebook, to unmask, online trolls, unmask, to unmask online",12,2021-11-21 17:17:12.200000000
25,"bolsonaro, bolsonaro dismisses, brazils, for covid travel, covid travel curbs",9,2021-11-21 17:17:12.200000000
26,"polish, poland, abortion, warsaw, meet in warsaw",16,2021-11-21 17:17:12.200000000
27,"pope, francis, pope francis, vatican, catholic",16,2021-11-21 17:17:12.200000000
28,"philippines, sea, navy ship, to remove grounded, china demand to",12,2021-11-21 17:17:12.200000000
29,"crash, helicopter, crashes, bipin, bipin rawat",12,2021-11-21 17:17:12.200000000
30,"zealand, new zealand, new, earthquake, new zealand man",12,2021-11-21 17:17:12.200000000
31,"farright, neonazi, nazi, germany, custody in finland",14,2021-11-21 17:17:12.200000000
33,"he has become, seamstress in, become seamstress in, become seamstress, seamstress",1,2021-11-21 17:17:12.200000000
34,"zelensky, coup against him, alleges russia plotting, russia plotting coup, ukraines zelensky alleges",3,2021-11-21 17:17:12.200000000
35,"uyghur, genocide, xinjiang, leaked papers link, papers link",23,2021-11-21 17:17:12.200000000
36,"myanmar, rohingya, suu, suu kyi, kyi",32,2021-11-21 17:17:12.200000000
37,"nuclear, once marine, angered by senator, in coastal zone, reactor delayed",5,2021-11-21 17:17:12.200000000
38,"olympics, boycott, diplomatic boycott, beijing, boycott of",73,2021-11-21 17:17:12.200000000
39,"oil, gas, russian gas, of oil, serbia",7,2021-11-21 17:17:12.200000000
40,"australia, morrison, scott morrison, scott, wrong acts",13,2021-11-21 17:17:12.200000000
42,"mexico, in mexico, migrants, are hiring, cancun beaches",16,2021-11-21 17:17:12.200000000
43,"pakistan, blasphemy, india, terror dossiers gather, christian nurses",8,2021-11-21 17:17:12.200000000
44,"prince, maxwell, ghislaine, ghislaine maxwell, prince andrew",9,2021-11-21 17:17:12.200000000
45,"japan, omicron, racial profiling by, of suspected racial, all foreign visitors",11,2021-11-21 17:17:12.200000000
46,"roman mosaic, mosaic, roman, found, found in",12,2021-11-21 17:17:12.200000000
47,"war that obama, avoid is now, that obama tried, to avoid is, is now around",1,2021-11-21 17:17:12.200000000
48,"amazon, deforestation, amazon deforestation, forests, ecuador",10,2021-11-21 17:17:12.200000000
49,"lebanon, in southern lebanon, southern lebanon, hezbollah, hamas",10,2021-11-21 17:17:12.200000000
50,"venezuela, elections, maduro, elections in, to venezuelan opposition",6,2021-11-21 17:17:12.200000000
51,"atoutside, zombie fires burn, oymyakon the worlds, coldest permanently inhabited, permanently inhabited",1,2021-11-21 17:17:12.200000000
52,"netanyahu, him, me to congratulate, congratulate the incoming, congratulate the",7,2021-11-21 17:17:12.200000000
53,"china threat china, moscow of china, demanding ukraine, court arbitration, demanding ukraine to",5,2021-11-21 17:17:12.200000000
54,"arctic ocean, arctic, ocean, decades earlier, decades earlier than",7,2021-11-21 17:17:12.200000000
55,"macron, france, french, panthon of, used its intel",5,2021-11-21 17:17:12.200000000
56,"cats, council to ban, dog, dogs, council to",6,2021-11-21 17:17:12.200000000
57,"iran, nuclear, nuclear talks, nuclear deal, deal",30,2021-11-21 17:17:12.200000000
59,"israel, israeli, vaccine, strain, warns ofafter detecting",6,2021-11-21 17:17:12.200000000
60,"injured at italian, nuke power, italian nuke power, italian nuke, dead injured at",1,2021-11-21 17:17:12.200000000
61,"dies, dies at, at, dies aged, aged",20,2021-11-21 17:17:12.200000000
62,"university curriculum, russian language added, holding centre in, added to central, holding centre",2,2021-11-21 17:17:12.200000000
63,"ethiopia, ethiopian, tigray, in ethiopia, the battlefront",23,2021-11-21 17:17:12.200000000
64,"death toll hitsafter, toll hitsafter deadliest, hitsafter, toll hitsafter, hitsafter deadliest",3,2021-11-21 17:17:12.200000000
65,"emergency state, crossingurban, ever given crossingurban, egypts suez canal, are being compensated",2,2021-11-21 17:17:12.200000000
66,"with slingshot, slingshot, shoots down french, boy shoots down, boy shoots",11,2021-11-21 17:17:12.200000000
67,"endangered, fishing, stocks to rebound, while entangled in, atlantic fishing",2,2021-11-21 17:17:12.200000000
68,"rio, cyberattack and covid, death toll we, cancels new year, and covid vaccination",2,2021-11-21 17:17:12.200000000
69,"huawei, ambassador warns, forsays concerns are, upheld in worlds, signalcbc news",4,2021-11-21 17:17:12.200000000
70,"gulf of, in gulf of, in gulf, gulf, pirates in gulf",10,2021-11-21 17:17:12.200000000
71,"vaccine, covid vaccine, covid vaccine doses, promises covid vaccine, xi promises covid",6,2021-11-21 17:17:12.200000000
72,"merkel, olaf scholz, olaf, scholz, angela",23,2021-11-21 17:17:12.200000000
73,"plby border, major efforts, border three, illegal attempts to, efforts halted",1,2021-11-21 17:17:12.200000000
74,"school, barricades on the, brought normal, students back online, of guadeloupe to",3,2021-11-21 17:17:12.200000000
75,"korea, south korea, south, virus, virus caseload",5,2021-11-21 17:17:12.200000000
76,"azerbaijan, armenia, azerbaijan intensively, on establishing new, confer on establishing",3,2021-11-21 17:17:12.200000000
77,"prize, nobel, thunberg, greta, greta thunberg",4,2021-11-21 17:17:12.200000000
78,"elephant, million from elephant, accused elephant, elephant poachers in, poachers in indonesia",2,2021-11-21 17:17:12.200000000
79,"india, rape, her, woman, faisalabad",11,2021-11-21 17:17:12.200000000
80,"taliban, women, afghanistan taliban, women in, afghanistan taliban unveil",13,2021-11-21 17:17:12.200000000
81,"australia, covid quarantine, chronicle humankind downfall, from hobart this, this box",10,2021-11-21 17:17:12.200000000
82,"cosmetics to, to deactivate instagram, instagram facebook tiktok, cosmetics to deactivate, deactivate instagram facebook",1,2021-11-21 17:17:12.200000000
83,"plastic, garbage patch, patch, garbage, plastic habitat",13,2021-11-21 17:17:12.200000000
84,"nato, ukraine, russia, russia nato, nato to",14,2021-11-21 17:17:12.200000000
85,"assange, julian, julian assange, extradition, assange can be",20,2021-11-21 17:17:12.200000000
86,"syria family, hits syria family, blood us, blood us drone, of blood us",3,2021-11-21 17:17:12.200000000
87,"sexual, say staffers committed, involving children, cia files say, sex crimes involving",11,2021-11-21 17:17:12.200000000
88,"coal, energy, growth, novel way to, iearenewables will",6,2021-11-21 17:17:12.200000000
89,"cannabis, uber, cannabis market, drug, marijuana",11,2021-11-21 17:17:12.200000000
90,"putin confirms he, putin confirms, nasal, confirms he, new nasal",2,2021-11-21 17:17:12.200000000
92,"cuba, poll before result, cuba congratulates, warns russians of, warns russians",4,2021-11-21 17:17:12.200000000
93,"india, modi, farmers, farm, lays",7,2021-11-21 17:17:12.200000000
94,"amazon, plan black friday, workers plan black, plan black, amazon workers plan",9,2021-11-21 17:17:12.200000000
95,"biden, putin, ukraine, ukraine biden, biden says",22,2021-11-21 17:17:12.200000000
96,"flooding, collapsed more, arwen man dies, found deadglobal, chilean environmental",5,2021-11-21 17:17:12.200000000
97,"ikea, snowstorm, store, names from ikea, place names from",6,2021-11-21 17:17:12.200000000
98,"elon, musk, elon musk, tesla, subsidies",10,2021-11-21 17:17:12.200000000
99,"antiquities, steinhardt, michael steinhardt, tax, valued atmillion",8,2021-11-21 17:17:12.200000000
-1,"ukraine, to further, the unvaccinated, djokovic, to",20,2021-12-24 14:40:52.400000000
1,"security minister says, israel public security, settlers in the, says attacks by, west bank are",1,2021-12-24 14:40:52.400000000
2,"ukraine, to ukraine ukraine, to ukraine, weapons to ukraine, weapons to",8,2021-12-24 14:40:52.400000000
5,"politicians mock boris, johnson and threaten, and threaten nuclear, politicians mock, mock boris johnson",1,2021-12-24 14:40:52.400000000
6,"detected in at, least different countries, and new variants, emerge who warns, emerge who",2,2021-12-24 14:40:52.400000000
23,"down government websitesworld, attack has shut, shut down government, websitesworld newssky news, cyber attack has",1,2021-12-24 14:40:52.400000000
27,"tells parents not, francis tells parents, condemn children, condemn children with, different sexual orientations",1,2021-12-24 14:40:52.400000000
28,"black sea after, russia announces deployment, warships some to, over warships some, sea after biden",1,2021-12-24 14:40:52.400000000
43,"hanging for blasphemy, pakistan after sending, sending caricatures, after sending caricatures, womanis sentenced",1,2021-12-24 14:40:52.400000000
44,"prince andrew, prince, andrew, sex abuse, military titles",2,2021-12-24 14:40:52.400000000
57,"iran with us, us knowledge, interim nuclear deal, interim nuclear, russia proposed interim",1,2021-12-24 14:40:52.400000000
84,"nato, fear talks, invasion as diplomats, joining nato amid, ukraine nato prepares",2,2021-12-24 14:40:52.400000000
95,"biden touts unanimity, biden touts, touts unanimity, touts unanimity with, biden predicts russia",2,2021-12-24 14:40:52.400000000
99,"worldwide us now, higher taxes worldwide, millionaires call for, millionaires call, taxes worldwide us",1,2021-12-24 14:40:52.400000000
-1,"ukraine, russian, russia, to, of",3992,2022-01-26 12:04:32.600000000
0,"hong, wuhan, hong kong, kong, lab",28,2022-01-26 12:04:32.600000000
1,"israeli, palestinian, israel, gaza, hamas",20,2022-01-26 12:04:32.600000000
2,"ukraine, russia, invasion, russian, putin",1058,2022-01-26 12:04:32.600000000
3,"vaccine, covid, covid vaccine, vaccines, bill gates",21,2022-01-26 12:04:32.600000000
4,"paris, police, convoy, paris police, freedom",43,2022-01-26 12:04:32.600000000
5,"johnson, boris, boris johnson, brexit, uk",24,2022-01-26 12:04:32.600000000
6,"omicron, covid, ba, variant, restrictions",34,2022-01-26 12:04:32.600000000
7,"space, starlink, musk, elon, elon musk",83,2022-01-26 12:04:32.600000000
8,"taliban, afghanistan, afghan, biden, frozen afghan",22,2022-01-26 12:04:32.600000000
9,"china, willing to work, to work with, work with, initiative",16,2022-01-26 12:04:32.600000000
10,"hong, kong, hong kong, press freedom, nations condemn hong",4,2022-01-26 12:04:32.600000000
11,"korea, north, north korea, kim, korea fires",91,2022-01-26 12:04:32.600000000
12,"taiwan, chinese aircraft, chinese aircraft in, aircraft in, its air",43,2022-01-26 12:04:32.600000000
13,"sanctions, russia, swift, russian, from swift",476,2022-01-26 12:04:32.600000000
14,"india, speech in india, hate speech in, india hindu, speech in",6,2022-01-26 12:04:32.600000000
15,"turkey, russian warships, warships, black sea, turkey to",56,2022-01-26 12:04:32.600000000
16,"masks, mask, russia handing out, out gas, ambassador russia",10,2022-01-26 12:04:32.600000000
17,"bushmeat from, bushmeat from african, from african nationfox, nationfox, seize diseaseprone",1,2022-01-26 12:04:32.600000000
18,"trump, hilary, supreme court, supreme court justice, court justice",11,2022-01-26 12:04:32.600000000
19,"belarus, lukashenko, nonnuclear, in belarus, belarusian",104,2022-01-26 12:04:32.600000000
20,"saudi, yemen, arabia, saudi arabia, houthis",14,2022-01-26 12:04:32.600000000
21,"climate, climate change, change, at least us, least us",15,2022-01-26 12:04:32.600000000
22,"dow futures, dow, futures, than points as, than points",12,2022-01-26 12:04:32.600000000
23,"hackers, cyber, anonymous, cyberattack, cyberattacks",113,2022-01-26 12:04:32.600000000
24,"facebook, twitter, media, access, to facebook",50,2022-01-26 12:04:32.600000000
25,"bolsonaro, brazil, says brazil, who condemned russian, president who condemned",12,2022-01-26 12:04:32.600000000
26,"poland, hungary, eu, to poland, jets",41,2022-01-26 12:04:32.600000000
27,"invalid, catholic priest, priest, catholic, those are all",3,2022-01-26 12:04:32.600000000
28,"sea, black sea, black, aircraft, china sea",32,2022-01-26 12:04:32.600000000
29,"plane, crashes in, crashes, to canada convoy, ahmadinejad offers",10,2022-01-26 12:04:32.600000000
30,"zealand, new zealand, new, tonga, sumatra",14,2022-01-26 12:04:32.600000000
31,"nazi, nazi salute, dresden, salute, bulgarian",9,2022-01-26 12:04:32.600000000
33,"navalny, critic, alexei, alexei navalny, kremlin critic",11,2022-01-26 12:04:32.600000000
34,"zelensky, zelenskyy, ukraine, zelenskiy, volodymyr",203,2022-01-26 12:04:32.600000000
35,"bank accused, world bank accused, funding campaign of, of repression in, funding campaign",1,2022-01-26 12:04:32.600000000
36,"myanmar, junta, myanmar junta, myanmar military, russia invasion of",12,2022-01-26 12:04:32.600000000
37,"chernobyl, nuclear, plant, radiation, nuclear plant",105,2022-01-26 12:04:32.600000000
38,"olympics, winter, olympic, winter olympics, suffers frozen penis",15,2022-01-26 12:04:32.600000000
39,"gas, oil, nord, nord stream, stream",106,2022-01-26 12:04:32.600000000
40,"morrison, scott morrison, scott, australia, trade",10,2022-01-26 12:04:32.600000000
41,"nepal, government report, accuses china of, accuses china, china of",5,2022-01-26 12:04:32.600000000
42,"mexico, mexican, mexican president, planted by, journalist",8,2022-01-26 12:04:32.600000000
43,"pakistan, imran khan, imran, khan, pm imran khan",30,2022-01-26 12:04:32.600000000
44,"prince, queen, prince andrew, andrew, elizabeth",51,2022-01-26 12:04:32.600000000
45,"japan, jobs in schools, block sex offenders, offenders from jobs, schools child",9,2022-01-26 12:04:32.600000000
46,"brutal wipe, caused by brutal, by brutal wipe, extinction not, neanderthal extinction not",13,2022-01-26 12:04:32.600000000
47,"strategic relations, serbia seeks strong, strong political strategic, strong political, returns donated vaccines",2,2022-01-26 12:04:32.600000000
48,"amazon, deforestation, trees, high destruction, high destruction of",11,2022-01-26 12:04:32.600000000
49,"lebanese syrian, lebanese, syrian and egyptian, evacuate lebanese syrian, israel helps evacuate",2,2022-01-26 12:04:32.600000000
50,"venezuela, national park, maduro, latin, venezuelan",5,2022-01-26 12:04:32.600000000
51,"natural disasters climate, global wildfire, laughing about natural, greek minister sacked, about natural",2,2022-01-26 12:04:32.600000000
53,"china, ukraine, russia, ukraine china, invasion",110,2022-01-26 12:04:32.600000000
54,"ice, ice falls to, began in greenland, and far faster, up and far",3,2022-01-26 12:04:32.600000000
55,"macron, france, france macron, reactors, sovereignty in space",6,2022-01-26 12:04:32.600000000
56,"euthanize, euthanize truckers pets, euthanize truckers, truckers pets, pets",7,2022-01-26 12:04:32.600000000
57,"iran, nuclear, nuclear deal, deal, talks",23,2022-01-26 12:04:32.600000000
58,"vasylkiv, targeted in missile, airbase has, airbase has been, vasylkiv airbase",1,2022-01-26 12:04:32.600000000
59,"their own covid, israelis mount, israelis mount their, mount their own, mount their",4,2022-01-26 12:04:32.600000000
60,"systemsaving, on the italian, systemsaving billion due, italy the effects, systemsaving billion",1,2022-01-26 12:04:32.600000000
61,"dies, dies at, at mark, at mark lanegan, mark lanegan",10,2022-01-26 12:04:32.600000000
62,"refugees, ukrainian refugees, poland, ukrainian, students",118,2022-01-26 12:04:32.600000000
63,"ethiopia, tigray, drought, in ethiopia, in years nearly",4,2022-01-26 12:04:32.600000000
64,"daily covid, daily, washington that covid, ny times russians, unbalanced vladimir",6,2022-01-26 12:04:32.600000000
65,"cruise, ship, ship is making, passengers describe hearing, her smash against",2,2022-01-26 12:04:32.600000000
66,"mali, burkina, nigeria, nigerian, bottles",12,2022-01-26 12:04:32.600000000
